serviceCharge,picturecount,pricetrend,livingSpace,baseRentRange,noRooms,noRoomsRange,livingSpaceRange,totalRent
153.0,21,0.0,69.6,3,3,3,3,567.0
130.0,14,4.9,68.0,5,2,2,3,978.0
145.0,19,3.9,90.0,5,3,3,4,960.0
100.0,11,1.01,42.71,1,1,1,2,342.0
120.0,8,1.81,39.68,1,1,1,1,360.0
110.0,3,2.47,48.0,2,2,2,2,453.4
94.5,2,1.27,58.0,2,3,3,2,492.0
140.0,6,5.5,45.0,3,2,2,2,630.0
280.0,14,5.39,75.0,6,2,2,3,1150.0
155.26,4,6.36,65.72,5,2,2,3,764.48
70.0,9,1.85,33.0,1,1,1,1,315.0
245.0,9,1.96,100.0,5,3,3,4,895.0
79.0,17,7.35,62.63,6,2,2,3,955.0
250.0,26,3.51,114.0,6,3,3,5,1180.0
160.0,23,5.26,91.91,7,1,1,4,1323.0
246.0,15,0.36,107.0,4,3,3,5,835.0
139.0,7,4.66,65.6,3,4,4,3,720.0
150.0,2,0.0,94.0,2,3,3,4,500.0
225.0,1,3.45,90.0,5,3,3,4,900.0
290.0,9,4.0,125.0,8,4,4,6,1940.0
100.0,13,3.63,90.0,5,3,3,4,750.0
125.0,6,1.75,60.0,2,2,2,2,470.0
169.0,9,2.96,78.07,5,3,3,3,902.11
470.0,7,5.88,168.0,9,3,3,7,2775.0
200.0,12,4.35,94.0,5,3,3,4,875.0
200.0,17,4.1,118.0,6,3,3,5,1026.0
56.0,14,2.64,69.82,3,2,2,3,511.0
200.0,7,6.33,32.0,8,1,1,1,2100.0
215.0,4,4.17,87.43,5,4,4,4,847.12
210.0,26,4.23,95.8,5,4,4,4,895.0
242.0,12,4.0,98.0,6,3,3,4,1173.0
126.0,11,1.62,24.0,1,1,1,1,351.0
127.0,8,2.04,75.45,4,3,3,3,694.28
250.0,7,1.77,105.0,7,3,3,5,1600.0
148.73,12,4.29,59.49,4,2,2,2,713.89
218.0,9,1.3,72.65,3,3,3,3,668.0
70.0,14,0.57,59.39,2,2,2,2,460.0
60.0,10,0.98,67.2,2,3,3,3,490.0
296.0,7,2.62,77.3,2,3,3,3,632.6
157.23,7,2.08,82.0,2,3,3,4,460.63
200.0,16,4.45,72.27,6,2,2,3,1067.24
150.0,9,3.15,49.0,4,2,2,2,680.0
250.0,15,4.01,160.0,6,3,3,7,1220.0
45.0,8,4.01,38.94,1,2,2,1,367.0
155.0,14,1.05,71.43,3,3,3,3,602.0
200.0,24,6.15,119.0,7,3,3,5,1250.0
135.0,6,2.91,49.0,1,2,2,2,405.0
86.0,6,2.23,42.91,5,2,2,2,717.0
300.0,12,4.13,180.0,8,5,5,7,2160.0
250.0,17,4.34,103.0,7,3,3,5,1490.0
80.0,12,0.0,80.0,1,3,3,3,400.0
65.25,9,1.82,65.25,2,3,3,3,398.25
185.0,10,0.19,77.0,2,3,3,3,577.0
110.0,5,2.8,46.0,1,2,2,2,392.0
125.0,8,2.26,69.0,2,2,2,3,485.0
60.0,0,3.08,39.0,1,2,2,1,360.0
167.0,10,3.39,51.6,1,2,2,2,407.92
160.0,6,3.18,78.4,6,3,3,3,1010.0
140.0,6,0.21,68.0,1,3,3,3,440.0
100.0,15,5.33,72.0,4,3,3,3,825.0
0.0,15,1.65,32.0,5,1,1,1,650.0
95.0,21,2.2,64.0,3,2,2,3,575.0
75.9,4,2.62,69.0,2,3,3,3,531.3
122.0,7,3.41,87.17,5,3,3,4,775.19
192.0,5,3.03,60.0,1,2,2,2,464.0
65.0,5,3.09,102.0,5,4,4,5,927.0
124.0,9,5.11,62.55,3,3,3,3,653.0
80.5,13,1.13,64.4,1,2,2,3,445.0
362.0,23,6.83,70.0,8,3,3,3,2250.0
145.0,10,2.64,78.8,3,3,3,3,675.0
88.0,10,4.7,55.48,2,2,2,2,493.0
50.0,4,1.62,56.93,2,2,2,2,363.0
104.0,8,3.08,53.5,3,3,3,2,692.55
120.0,10,4.44,57.0,3,2,2,2,547.0
150.0,8,2.25,54.0,2,2,2,2,480.0
250.0,7,3.99,75.0,5,3,3,3,888.0
60.0,3,2.63,48.21,2,2,2,2,500.0
160.0,11,5.6,70.64,3,3,3,3,585.0
125.0,7,0.55,63.08,2,3,3,3,450.0
140.0,3,3.31,77.96,5,3,3,3,915.0
151.87,8,2.4,56.04,1,2,2,2,420.86
300.0,15,4.92,133.3,8,3,3,6,2100.0
120.0,14,4.94,60.0,5,2,2,2,900.0
110.0,24,6.09,53.0,5,2,2,2,760.0
80.0,12,1.12,66.36,2,4,4,3,574.0
33.0,10,1.8,26.56,1,1,1,1,269.0
80.0,8,1.18,85.0,4,2,2,4,590.0
96.0,3,2.04,48.0,1,2,2,2,312.0
65.0,6,4.56,45.36,4,2,2,2,603.0
70.0,7,3.17,57.0,3,2,2,2,578.75
145.0,4,3.58,57.38,2,2,2,2,485.0
250.0,7,1.81,92.0,3,4,4,4,710.0
55.0,12,3.25,30.0,1,1,1,1,270.0
61.94,3,1.81,56.31,1,2,2,2,382.91
150.0,17,0.0,66.0,2,2,2,3,480.0
150.0,1,1.45,46.0,2,2,2,2,490.0
175.0,5,2.99,115.69,6,4,4,5,1125.0
227.0,12,1.64,84.0,3,3,3,4,689.0
195.0,14,-0.19,98.0,5,3,3,4,895.0
200.0,24,8.26,70.0,5,3,3,3,900.0
290.0,28,4.35,113.0,6,3,3,5,1335.0
50.0,14,0.53,67.0,2,2,2,3,520.0
70.0,9,1.92,29.81,1,1,1,1,230.0
180.0,12,3.53,64.1,2,3,3,3,552.0
70.0,18,5.45,69.15,7,2,2,3,1440.0
109.0,8,4.7,60.4,3,3,3,2,622.0
80.0,9,2.89,60.0,2,2,2,2,540.0
150.0,10,3.23,64.11,2,3,3,3,520.0
110.0,15,3.71,45.5,2,2,2,2,450.0
121.0,7,3.61,68.3,5,2,2,3,899.23
170.0,7,2.67,50.0,2,2,2,2,550.0
300.0,15,5.67,107.0,8,3,3,5,2050.0
150.0,9,4.33,85.0,5,2,2,4,860.0
146.0,8,1.28,54.11,2,2,2,2,471.0
150.0,1,4.08,95.0,3,3,3,4,700.0
50.0,10,-2.68,70.74,3,2,2,3,565.0
150.0,12,-1.0,60.1,4,2,2,2,740.0
105.0,7,3.33,67.0,3,3,3,3,599.5
172.0,6,3.57,35.0,3,1,1,1,621.0
300.0,6,2.25,80.0,3,3,3,3,720.0
171.59,19,5.69,114.39,7,4,4,5,1790.2
130.0,10,0.0,65.0,3,3,3,3,550.0
217.49,9,7.88,93.01,7,3,3,4,1534.62
148.5,15,4.17,80.28,3,3,3,3,578.5
250.0,16,6.35,62.0,6,2,2,3,1250.0
130.0,2,4.51,50.0,3,2,2,2,550.0
110.0,14,1.29,51.0,2,2,2,2,488.0
73.0,6,3.45,59.1,2,3,3,2,471.0
130.0,11,3.76,103.0,5,4,4,5,830.0
210.0,5,3.24,83.11,3,3,3,4,636.16
110.0,7,2.8,47.0,1,2,2,2,360.0
171.55,9,1.81,70.02,2,3,3,3,507.65
70.0,10,-0.12,36.0,2,2,2,1,470.0
80.0,13,5.48,58.0,2,2,2,2,510.0
300.0,4,8.14,58.2,7,2,2,2,1350.0
220.0,9,3.58,136.0,7,4,4,6,1580.0
220.0,14,3.01,77.0,4,4,4,3,760.0
65.0,2,4.09,61.0,2,3,3,3,505.0
100.0,15,1.79,40.0,1,2,2,1,310.0
299.0,13,2.9,124.0,6,3,3,6,1205.0
50.0,16,4.1,38.0,2,2,2,1,445.0
56.0,11,0.39,56.29,1,3,3,2,414.0
170.0,17,4.85,83.0,6,3,3,4,1000.0
100.0,8,1.72,73.0,2,3,3,3,550.0
170.0,4,3.28,73.0,3,3,3,3,610.0
150.0,31,4.15,55.0,4,2,2,2,670.0
185.0,20,5.8,82.0,5,4,4,4,850.0
240.0,8,2.91,133.0,7,4,4,6,1570.0
120.0,11,4.92,72.0,3,3,3,3,670.0
165.0,11,1.68,70.0,3,3,3,3,645.0
100.0,5,4.56,102.0,7,4,4,5,1484.0
140.0,5,3.7,103.0,6,4,4,5,1060.0
171.93,2,7.99,62.0,3,2,2,3,596.48
60.0,8,0.91,39.26,1,2,2,1,309.0
160.0,7,3.67,60.0,6,2,2,2,1055.0
72.0,13,0.0,32.8,1,1,1,1,261.0
120.0,12,3.57,59.28,2,4,4,2,449.0
140.0,4,2.89,57.5,3,2,2,2,570.0
69.0,1,3.95,41.35,2,2,2,2,379.13
172.19,7,2.99,77.35,5,2,2,3,798.73
95.0,10,3.0,66.12,2,3,3,3,491.72
130.0,2,3.69,62.89,2,2,2,3,560.9
80.0,2,0.0,68.44,1,3,3,3,366.76
450.0,12,4.5,145.0,8,5,5,6,2450.0
130.0,10,3.66,49.0,4,2,2,2,650.0
200.0,12,-0.25,116.0,7,4,4,5,1490.0
142.0,19,2.04,65.0,1,3,3,3,422.0
177.72,11,4.81,52.97,4,2,2,2,730.73
60.0,8,3.64,55.0,2,2,2,2,435.0
260.0,18,0.0,130.0,6,4,4,6,1250.0
57.64,9,5.0,65.68,3,2,2,3,569.92
90.0,7,4.23,43.18,1,2,2,2,370.0
125.0,8,2.08,80.0,2,3,3,3,490.0
180.0,15,2.99,87.0,4,3,3,4,815.0
100.0,9,7.43,62.59,5,2,2,3,785.25
116.88,8,-0.18,48.7,1,2,2,2,383.88
100.0,12,0.9,51.3,1,2,2,2,355.0
150.0,8,7.87,45.1,4,2,2,2,715.0
142.0,19,4.65,56.23,1,3,3,2,412.0
140.0,6,3.75,80.0,4,2,2,3,700.0
110.0,7,1.82,51.0,1,2,2,2,380.0
110.0,10,1.69,60.0,1,3,3,2,400.0
120.0,6,3.64,57.26,2,2,2,2,563.09
150.0,8,0.21,75.0,2,3,3,3,525.0
148.0,17,10.75,81.96,7,4,4,4,1499.0
240.0,11,2.86,110.0,7,3,3,5,1505.0
240.0,17,4.48,80.0,8,2,2,3,1840.0
77.0,2,3.41,54.87,3,2,2,2,515.96
250.0,8,3.12,105.0,6,3,3,5,950.0
220.0,19,5.42,99.28,7,3,3,4,1540.0
80.0,10,2.42,58.94,2,2,2,2,435.0
200.0,12,3.51,98.0,4,4,4,4,764.0
100.0,2,3.28,43.47,1,2,2,2,365.61
300.0,16,5.28,104.0,9,3,3,5,2450.0
150.0,26,5.08,59.0,5,3,3,2,950.0
70.0,14,0.0,42.04,1,1,1,2,260.0
70.0,7,6.12,32.39,1,1,1,1,265.0
180.0,13,0.37,75.0,2,2,2,3,530.0
141.0,7,4.35,60.58,1,2,2,2,413.6
90.0,5,0.0,41.0,1,2,2,2,280.0
201.3,9,6.08,73.43,5,2,2,3,979.65
70.0,13,3.33,65.0,2,2,2,3,530.0
170.0,6,2.67,81.91,5,3,3,4,900.0
150.0,8,3.24,75.02,5,3,3,3,856.67
170.0,8,2.69,58.0,2,2,2,2,565.0
110.0,18,3.85,58.0,2,3,3,2,497.0
121.0,14,4.29,56.3,2,2,2,2,431.0
131.29,6,3.3,42.35,4,2,2,2,639.49
0.0,7,1.57,60.0,6,2,2,2,850.0
238.0,16,6.38,55.26,6,2,2,2,1188.0
140.0,5,3.56,47.8,3,2,2,2,560.0
135.1,10,2.66,68.58,2,3,3,3,491.72
248.0,15,0.98,124.0,5,5,5,6,1000.0
400.0,10,4.93,130.0,8,2,2,6,2050.0
350.0,17,3.54,121.0,8,4,4,6,1940.0
155.0,0,3.63,73.0,4,3,3,3,685.0
110.0,2,1.75,78.7,3,4,4,3,605.0
127.0,10,2.33,63.44,2,2,2,3,476.0
102.0,7,1.28,40.67,1,1,1,1,346.0
399.0,20,4.3,160.0,8,4,4,7,1999.0
150.0,4,0.0,70.4,1,3,3,3,290.1
115.0,7,0.54,54.7,1,2,2,2,399.0
180.0,7,4.98,78.0,6,3,3,3,990.0
76.0,3,0.74,89.11,3,4,4,4,668.0
310.0,8,4.49,52.0,3,2,2,2,810.0
120.0,22,4.42,98.0,6,3,3,4,1020.0
40.0,14,3.77,60.0,3,2,2,2,480.0
80.0,9,4.17,61.9,2,2,2,3,390.0
174.31,5,3.32,69.72,6,2,2,3,1195.38
372.86,4,2.98,186.43,8,4,4,7,2436.98
220.0,2,4.11,64.1,3,2,2,3,720.0
240.0,8,2.8,65.1,2,3,3,3,640.0
120.0,13,0.0,58.9,1,3,3,2,410.0
150.0,19,4.33,110.0,7,3,3,5,1750.0
125.0,11,4.56,81.0,6,3,3,4,1150.0
150.0,11,5.25,98.0,7,4,4,4,1635.0
156.64,8,3.25,61.91,1,2,2,3,447.62
307.0,9,3.41,93.59,4,4,4,4,828.41
193.0,4,1.32,58.9,2,3,3,2,499.0
70.0,9,4.44,45.0,3,2,2,2,460.0
150.0,40,4.7,100.0,7,3,3,4,1290.0
75.64,9,1.57,32.05,1,1,1,1,248.71
65.0,11,4.08,57.0,2,3,3,2,450.0
50.0,7,1.36,40.0,1,1,1,1,350.0
215.0,6,3.42,78.71,3,3,3,3,688.0
160.0,6,5.23,75.29,4,3,3,3,680.0
170.0,11,3.41,71.0,5,2,2,3,870.0
50.0,4,4.29,32.0,1,1,1,1,350.0
70.0,10,5.06,61.0,5,2,2,3,690.0
200.0,11,4.55,83.6,6,3,3,4,1150.0
80.0,6,3.32,31.0,1,1,1,1,315.0
70.4,3,4.59,40.88,1,1,1,1,220.4
100.0,0,3.37,40.0,2,2,2,1,460.0
90.0,9,1.32,50.0,1,3,3,2,365.0
170.0,13,5.02,73.0,5,3,3,3,920.0
100.0,8,1.96,75.0,7,2,2,3,1450.0
107.0,0,1.39,59.24,2,3,3,2,439.0
60.0,13,2.76,27.79,1,1,1,1,310.0
87.0,9,3.33,47.47,2,2,2,2,498.0
170.0,6,3.63,57.0,3,2,2,2,670.0
150.0,14,1.67,55.0,2,2,2,2,548.0
125.0,10,-0.2,64.14,1,2,2,3,420.0
165.0,9,3.4,57.67,2,2,2,2,490.0
376.0,6,4.01,129.5,7,5,5,6,1866.0
80.0,12,4.29,36.24,1,1,1,1,379.0
140.0,7,5.83,93.0,6,3,3,4,948.0
117.0,6,2.06,47.42,2,2,2,2,496.94
140.0,10,3.13,74.1,3,3,3,3,657.37
85.0,19,4.82,74.0,5,2,2,3,975.0
85.0,3,3.1,23.3,1,1,1,1,345.0
180.0,14,8.67,121.0,7,4,4,6,1480.0
200.0,11,2.79,105.0,6,2,2,5,1050.0
220.0,9,3.39,88.0,4,3,3,4,748.0
189.0,10,1.64,73.0,2,3,3,3,554.0
80.0,6,6.67,61.4,2,2,2,3,548.4
180.0,16,4.17,83.5,5,3,3,4,930.0
140.47,10,3.48,85.13,6,3,3,4,1161.11
225.0,5,3.88,104.16,7,3,3,5,1395.0
119.0,6,2.85,42.5,2,2,2,2,479.0
121.0,4,0.75,57.0,1,2,2,2,421.0
105.0,1,1.11,41.63,1,2,2,2,320.0
300.0,4,3.01,95.0,5,2,2,4,950.0
150.0,7,4.91,64.0,5,2,2,3,650.0
170.0,11,10.81,92.0,7,3,3,4,1848.0
158.0,11,1.87,58.7,2,3,3,2,463.0
130.0,0,3.2,60.0,3,2,2,2,600.0
300.0,13,5.37,102.0,9,3,3,5,2500.0
103.0,7,0.9,51.32,1,1,1,2,380.0
85.0,8,6.06,60.0,2,2,2,2,445.0
300.0,15,5.95,143.5,7,4,4,6,1399.0
240.67,15,12.26,115.0,8,3,3,5,1844.9
126.32,7,3.23,76.0,2,3,3,3,551.92
140.0,0,3.91,68.0,4,2,2,3,695.0
200.0,8,6.13,130.0,7,4,4,6,1630.0
46.0,6,4.13,40.0,1,2,2,1,352.0
195.0,6,4.55,110.0,8,4,4,5,1960.0
140.0,14,2.12,40.0,1,3,3,1,440.0
120.0,8,0.41,43.62,1,2,2,2,338.0
110.0,5,5.69,46.0,2,2,2,2,460.0
246.0,14,5.64,90.72,7,3,3,4,1416.0
100.0,7,3.03,58.0,4,2,2,2,794.4
170.0,3,3.73,64.39,3,3,3,3,690.1
300.0,7,4.4,95.0,6,3,3,4,1160.0
125.0,13,4.22,44.56,4,1,1,2,680.0
190.0,8,3.03,72.5,3,3,3,3,450.0
93.37,0,4.33,69.16,5,3,3,3,836.84
210.0,13,6.25,66.84,4,3,3,3,778.0
210.0,12,5.39,52.0,6,2,2,2,1015.8
150.0,2,0.16,79.67,4,3,3,3,695.0
200.0,17,3.13,65.0,2,2,2,3,590.0
90.0,7,0.73,45.5,1,2,2,2,340.0
80.0,7,3.39,77.0,3,3,3,3,570.0
80.0,1,3.67,63.0,4,2,2,3,675.0
110.0,9,0.0,52.89,2,2,2,2,428.0
190.0,9,3.29,83.0,4,2,2,4,730.0
125.0,3,0.54,57.14,1,2,2,2,400.0
250.0,7,3.75,102.0,6,3,3,5,1100.0
79.33,17,1.93,73.62,3,2,2,3,588.96
190.0,13,6.78,77.0,7,2,2,3,1585.0
170.0,15,5.19,91.0,7,3,3,4,1650.0
120.0,23,2.94,71.0,5,2,2,3,760.0
300.0,12,0.4,123.0,4,5,5,6,890.0
160.0,4,4.01,60.0,3,3,3,2,575.0
110.0,9,4.55,46.73,2,1,1,2,430.0
40.0,2,1.82,50.0,1,1,1,2,385.0
100.0,10,4.18,64.0,5,3,3,3,900.0
165.0,0,3.99,94.0,5,3,3,4,950.0
110.0,4,5.77,45.0,5,2,2,2,785.0
200.0,9,3.11,118.0,5,4,4,5,1100.0
130.0,7,0.62,57.09,1,2,2,2,405.0
120.0,5,3.65,71.56,2,3,3,3,514.0
100.0,8,2.78,61.0,2,2,2,3,525.0
123.0,8,4.1,63.73,4,3,3,3,751.57
200.0,6,4.33,99.0,6,4,4,4,1100.0
162.0,17,4.37,70.42,4,3,3,3,677.0
60.0,13,10.1,36.41,5,1,1,1,850.0
175.0,6,0.75,79.0,2,3,3,3,530.0
150.0,13,1.89,75.0,3,3,3,3,660.0
100.0,29,4.03,82.5,5,3,3,4,892.0
220.0,8,3.45,85.0,2,4,4,4,600.0
90.0,0,8.41,32.0,3,1,1,1,540.0
135.0,6,3.23,28.96,1,1,1,1,375.0
120.0,2,1.31,50.38,1,2,2,2,415.0
70.0,14,4.35,110.0,4,4,4,5,740.0
209.85,12,1.87,69.95,3,2,2,3,699.5
109.0,2,3.34,62.4,3,3,3,3,622.0
148.0,8,2.96,61.24,2,2,2,3,521.0
160.0,9,3.17,79.0,5,2,2,3,873.0
130.0,12,3.09,45.0,1,2,2,2,440.0
164.0,7,3.13,59.19,3,2,2,2,572.48
119.0,2,2.0,62.0,1,3,3,3,389.0
83.0,9,4.0,54.5,2,2,2,2,523.0
122.0,21,11.54,98.78,7,3,3,4,1688.0
200.0,11,3.59,71.24,5,2,2,3,890.0
135.0,11,4.0,56.0,3,2,2,2,635.0
50.0,1,5.31,43.0,3,1,1,2,520.0
280.0,13,3.88,130.0,7,4,4,6,1530.0
120.0,8,4.0,45.32,2,2,2,2,470.0
140.0,7,3.87,57.55,1,3,3,2,422.0
150.0,11,4.62,97.0,5,3,3,4,940.0
204.0,3,1.27,78.28,3,3,3,3,635.0
50.0,9,6.29,25.0,3,1,1,1,470.0
103.0,15,0.53,57.35,2,2,2,2,444.0
58.0,9,1.32,47.68,1,2,2,2,383.0
120.0,13,0.0,90.0,2,4,4,4,490.0
150.0,1,3.36,65.0,2,2,2,3,500.0
230.0,15,2.88,87.0,5,3,3,4,1060.0
160.0,15,4.59,65.0,3,4,4,3,660.0
80.0,6,2.14,70.0,2,2,2,3,430.0
250.0,7,6.48,190.0,7,4,4,7,1700.0
180.0,19,4.55,77.0,6,2,2,3,1075.0
330.0,12,4.79,124.0,9,4,4,6,2430.0
90.0,8,3.1,38.0,2,1,1,1,469.0
92.0,12,3.03,56.84,2,2,2,2,392.99
97.0,6,4.76,55.99,4,3,3,2,650.71
287.6,7,6.22,99.0,7,3,3,4,1377.6
250.0,8,3.92,125.0,7,4,4,6,1670.0
58.0,10,-0.18,53.1,1,3,3,2,366.0
350.0,8,3.14,102.0,7,3,3,5,1833.06
90.0,8,5.32,33.0,4,1,1,1,615.0
125.0,7,3.22,73.0,3,3,3,3,550.0
290.0,21,1.72,148.88,6,4,4,6,1180.0
58.65,12,0.18,58.65,1,3,3,2,387.25
250.0,3,5.67,95.0,6,4,4,4,1240.0
59.0,8,1.12,48.94,1,2,2,2,375.0
332.0,20,7.3,193.87,7,4,4,7,1991.6
80.0,15,2.79,60.25,3,3,3,2,600.0
155.0,6,2.9,103.85,6,4,4,5,1149.0
35.0,8,0.21,32.04,1,1,1,1,236.0
200.0,11,4.83,96.0,5,4,4,4,1048.0
182.75,0,3.45,77.1,5,3,3,3,915.2
200.0,12,4.7,93.0,6,3,3,4,1090.0
73.5,10,5.61,49.0,7,2,2,2,1327.0
162.0,5,2.66,60.5,2,3,3,2,465.0
155.0,4,0.0,70.4,1,3,3,3,295.1
120.0,5,2.65,86.0,2,2,2,4,595.0
80.0,1,4.37,54.07,4,2,2,2,710.0
150.0,7,4.84,65.0,5,2,2,3,800.0
76.25,4,1.52,61.0,2,3,3,3,536.8
200.0,14,3.8,70.0,5,3,3,3,950.0
176.0,19,0.63,80.0,3,3,3,3,581.0
170.0,26,4.45,93.0,7,3,3,4,1270.0
100.0,11,0.62,48.2,1,2,2,2,325.0
78.0,13,-0.2,35.5,1,2,2,1,238.0
250.0,16,3.61,81.41,6,3,3,4,1225.0
70.0,16,2.4,24.0,1,1,1,1,270.0
70.0,12,4.66,69.0,6,2,2,3,945.0
90.0,1,2.47,46.75,1,2,2,2,345.0
170.0,3,3.98,62.14,3,2,2,3,642.25
0.0,16,5.77,36.0,7,1,1,1,1100.0
203.43,13,4.29,81.37,5,3,3,4,895.08
86.0,3,1.92,73.38,2,4,4,3,491.0
450.0,12,4.69,133.0,8,3,3,6,2150.0
80.0,25,1.54,53.0,2,2,2,2,420.0
101.0,7,3.25,45.47,2,1,1,2,427.0
160.0,12,3.25,44.0,2,3,3,2,490.0
30.0,11,-1.51,58.5,1,3,3,2,400.0
200.0,16,3.54,120.0,6,4,4,5,1160.0
120.0,5,4.36,92.0,3,2,2,4,620.0
220.0,12,2.41,80.25,4,3,3,3,790.0
300.0,26,7.79,84.0,8,2,2,4,2200.0
51.0,8,-0.18,50.5,1,3,3,2,385.0
75.0,8,3.45,49.0,1,3,3,2,370.0
116.0,11,1.96,48.55,1,3,3,2,359.0
175.0,9,1.75,67.1,3,3,3,3,645.0
180.0,1,3.03,70.0,4,3,3,3,690.0
61.18,9,2.31,61.18,2,3,3,3,434.38
180.0,8,2.67,52.0,1,2,2,2,414.0
152.0,13,5.32,84.14,5,4,4,4,969.0
125.0,10,1.85,71.8,2,3,3,3,495.0
100.0,15,4.82,93.98,3,4,4,4,690.0
50.0,8,3.17,58.0,2,2,2,2,470.0
0.0,11,4.03,56.0,7,2,2,2,1131.0
130.0,10,1.18,65.0,2,3,3,3,520.0
145.0,15,4.62,53.87,3,2,2,2,563.0
125.0,3,1.79,70.15,2,3,3,3,500.0
76.0,6,2.26,46.67,2,2,2,2,438.69
83.0,9,1.49,58.8,1,3,3,2,430.6
157.0,12,4.84,78.47,4,2,2,3,742.0
256.0,6,3.12,82.0,7,3,3,4,1436.0
124.0,13,4.84,62.0,2,2,2,3,487.0
144.5,7,3.6,91.0,3,2,2,4,765.0
65.0,4,3.42,35.0,1,1,1,1,330.0
156.0,13,3.41,52.0,2,2,2,2,468.0
340.0,2,3.13,85.06,4,3,3,4,918.0
90.0,7,3.23,56.26,2,2,2,2,510.0
244.0,10,4.7,122.0,7,3,3,6,1559.0
151.0,27,10.95,82.0,7,3,3,4,1399.0
100.0,15,4.31,79.45,5,3,3,3,915.0
120.0,11,0.77,59.6,2,2,2,2,450.0
50.0,12,4.75,77.0,3,3,3,3,475.0
25.0,17,3.76,98.48,6,3,3,4,1165.0
140.0,5,2.12,61.14,4,3,3,3,650.0
42.48,10,1.31,42.48,2,2,2,2,392.09
200.0,8,3.63,103.0,5,4,4,5,1010.7
120.0,5,3.73,90.91,6,4,4,4,1065.0
61.0,2,6.14,40.0,3,2,2,1,558.0
80.0,7,1.79,42.0,1,1,1,2,450.0
64.0,11,3.45,76.0,3,2,2,3,559.0
110.0,14,3.21,59.0,3,2,2,2,600.0
73.0,12,1.26,85.0,4,3,3,4,722.5
190.0,7,5.05,83.93,4,4,4,4,705.0
76.0,15,1.93,71.3,2,3,3,3,503.0
170.0,8,3.57,86.0,3,3,3,4,660.2
133.0,7,1.85,57.58,2,3,3,2,507.27
265.0,11,4.28,87.9,7,3,3,4,1310.0
390.0,12,8.63,149.43,9,4,4,6,3528.0
209.0,4,4.09,80.0,5,2,2,3,999.0
95.0,13,1.89,39.44,1,2,2,1,308.0
100.0,8,4.82,21.58,2,1,1,1,450.0
114.0,4,1.82,57.0,2,2,2,2,429.0
321.0,0,1.83,155.0,3,3,3,7,791.0
150.0,6,4.92,55.0,1,3,3,2,430.0
225.0,23,3.85,93.0,7,3,3,4,1485.0
110.04,13,7.88,75.13,7,2,2,3,1350.0
150.0,3,2.27,80.0,6,3,3,3,1050.0
160.0,9,3.35,47.0,2,2,2,2,610.0
260.0,14,6.11,95.0,5,3,3,4,980.0
80.0,2,1.67,67.71,2,3,3,3,544.0
140.0,10,1.69,64.0,1,2,2,3,430.0
400.0,16,1.77,130.0,7,3,3,6,1790.0
170.0,2,2.56,66.0,3,2,2,3,655.0
190.0,15,5.56,121.0,5,4,4,6,900.0
95.0,15,3.07,84.0,4,3,3,4,695.0
210.0,6,2.14,66.21,4,3,3,3,770.0
65.0,8,3.25,65.0,2,3,3,3,455.0
110.0,8,1.22,57.96,1,2,2,2,410.0
80.0,8,1.82,30.62,1,2,2,1,330.0
130.0,13,1.16,50.81,2,2,2,2,488.65
200.0,17,3.76,107.0,6,5,5,5,1150.0
175.0,8,4.8,75.0,5,2,2,3,875.0
66.0,13,0.21,59.9,1,3,3,2,421.0
110.0,11,1.82,43.66,1,2,2,2,385.0
120.0,7,2.0,45.39,3,2,2,2,570.0
62.35,15,0.0,54.22,1,3,3,2,314.47
97.0,4,1.1,70.03,3,4,4,3,652.2
200.0,10,1.96,94.0,2,3,3,4,600.0
134.2,16,0.19,61.0,2,3,3,3,469.7
180.0,2,1.92,88.0,2,3,3,4,580.0
69.0,9,3.7,57.31,1,3,3,2,396.63
80.0,8,0.0,81.0,3,4,4,4,676.0
200.0,8,3.32,68.2,6,2,2,3,1200.0
319.65,22,6.57,106.55,8,3,3,5,2184.24
315.12,43,2.33,157.56,6,5,5,7,1260.48
150.0,9,4.23,53.0,6,2,2,2,860.0
171.0,14,2.0,77.5,3,3,3,3,597.0
45.0,4,6.17,28.0,2,1,1,1,419.0
160.0,4,3.64,45.0,2,1,1,2,470.0
110.0,7,1.85,50.62,1,2,2,2,327.0
789.74,24,5.34,122.56,8,3,3,6,2765.7
200.0,9,0.58,95.0,4,4,4,4,722.0
120.0,13,3.92,62.0,2,2,2,3,450.0
100.25,11,8.54,66.83,6,2,2,3,1074.25
100.0,12,3.3,52.0,4,2,2,2,645.0
0.0,5,5.22,52.0,7,2,2,2,1150.0
165.0,14,4.49,66.0,2,2,2,3,554.4
121.0,24,0.84,60.45,1,3,3,2,405.0
275.0,13,4.66,110.0,8,4,4,5,2215.0
365.0,13,3.96,110.0,7,3,3,5,1715.0
60.0,2,1.82,49.59,1,2,2,2,398.0
85.0,11,5.0,81.0,6,3,3,4,1150.0
175.0,12,0.82,60.8,2,3,3,2,509.0
100.0,4,4.4,35.0,3,1,1,1,600.0
450.0,22,4.74,263.0,9,5,5,7,4800.0
100.0,10,3.37,40.0,2,1,1,1,450.0
150.0,12,6.16,80.0,5,3,3,3,910.0
160.0,1,1.89,77.01,3,3,3,3,584.0
170.0,10,3.08,133.0,6,4,4,6,1100.0
113.0,7,2.68,75.95,4,3,3,3,681.27
110.0,3,2.6,46.38,2,1,1,2,430.0
160.0,8,0.35,52.56,1,3,3,2,422.8
